CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
52990,0,25.0,Mobile Phone,1,2.302585092994046,Credit Card,Male,3.0,6,Laptop & Accessory,4,Married,2.0794415416798357,0,19.0,0.6931471805599453,1.0986122886681098,1.3862943611198906,5.198497031265826
52991,0,15.0,Mobile Phone,3,2.302585092994046,Debit Card,Male,3.0,4,Grocery,4,Single,1.3862943611198906,0,20.0,0.6931471805599453,1.0986122886681098,1.791759469228055,5.655991810819852
52992,0,1.0,Mobile Phone,3,2.8903717578961645,Credit Card,Female,4.0,5,Mobile Phone,3,Single,1.3862943611198906,0,13.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,4.927253685157205
52993,0,2.0,Mobile Phone,1,3.1780538303479458,Credit Card,Male,4.0,3,Laptop & Accessory,5,Single,1.0986122886681098,0,20.0,0.6931471805599453,1.0986122886681098,2.1972245773362196,5.209486152841421
52994,0,5.0,Mobile Phone,3,2.70805020110221,Cash on Delivery,Male,4.0,3,Laptop & Accessory,2,Divorced,1.9459101490553132,0,12.0,1.6094379124341003,2.1972245773362196,2.1972245773362196,5.272999558563747
52995,0,13.0,Mobile Phone,1,2.0794415416798357,Credit Card,Male,3.0,3,Fashion,2,Married,1.0986122886681098,0,18.0,1.6094379124341003,1.6094379124341003,1.3862943611198906,5.402677381872279
52996,0,10.0,Computer,1,3.4657359027997265,Debit Card,Female,3.0,4,Laptop & Accessory,4,Divorced,2.302585092994046,0,16.0,0.6931471805599453,1.0986122886681098,2.302585092994046,5.209486152841421
52997,0,6.0,Mobile Phone,3,2.70805020110221,Debit Card,Male,4.0,5,Laptop & Accessory,3,Divorced,1.3862943611198906,0,15.0,1.0986122886681098,1.791759469228055,2.302585092994046,5.198497031265826
52998,0,12.0,Mobile Phone,1,3.4965075614664802,Debit Card,Female,3.0,5,Fashion,4,Divorced,1.791759469228055,0,18.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,5.5093883366279774
52999,0,31.0,Computer,1,2.0794415416798357,Debit Card,Male,3.0,6,Laptop & Accessory,3,Married,1.6094379124341003,1,14.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,5.209486152841421
53000,0,5.0,Mobile Phone,1,2.5649493574615367,Cash on Delivery,Male,3.0,4,Mobile Phone,2,Divorced,1.0986122886681098,1,13.0,0.6931471805599453,1.0986122886681098,1.6094379124341003,5.159055299214529
53001,0,5.0,Mobile Phone,2,2.302585092994046,UPI,Male,4.0,5,Laptop & Accessory,5,Divorced,1.791759469228055,0,13.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,5.247024072160486
53002,0,19.0,Computer,1,2.70805020110221,Debit Card,Male,4.0,4,Fashion,5,Married,1.3862943611198906,0,19.0,1.9459101490553132,2.3978952727983707,2.5649493574615367,5.181783550292085
53003,0,5.0,Mobile Phone,1,2.302585092994046,Debit Card,Male,3.0,4,Mobile Phone,2,Married,1.0986122886681098,1,19.0,1.0986122886681098,1.3862943611198906,1.3862943611198906,5.030437921392435
53004,0,7.0,Computer,1,2.5649493574615367,Debit Card,Female,4.0,4,Fashion,4,Divorced,2.1972245773362196,0,12.0,1.3862943611198906,1.0986122886681098,2.302585092994046,5.501258210544727
53005,0,13.0,Mobile Phone,1,2.8903717578961645,Credit Card,Male,3.0,4,Grocery,5,Divorced,1.3862943611198906,1,15.0,2.5649493574615367,2.5649493574615367,2.4849066497880004,5.6937321388027
53006,0,17.0,Computer,1,2.8903717578961645,Debit Card,Female,3.0,4,Mobile Phone,2,Single,1.0986122886681098,0,20.0,0.6931471805599453,1.0986122886681098,2.1972245773362196,5.017279836814924
53007,0,23.0,Mobile Phone,1,2.0794415416798357,Cash on Delivery,Female,3.0,5,Grocery,3,Single,2.302585092994046,1,13.0,0.6931471805599453,1.0986122886681098,2.1972245773362196,5.583496308781699
53008,1,16.0,Mobile Phone,1,2.772588722239781,Credit Card,Male,3.0,5,Laptop & Accessory,4,Divorced,1.6094379124341003,0,16.0,2.1972245773362196,2.1972245773362196,2.1972245773362196,5.1647859739235145
53009,0,1.0,Mobile Phone,1,2.5649493574615367,Debit Card,Female,3.0,4,Mobile Phone,4,Single,1.3862943611198906,1,13.0,0.6931471805599453,1.0986122886681098,1.3862943611198906,5.017279836814924
53010,0,6.0,Mobile Phone,3,2.772588722239781,Cash on Delivery,Female,4.0,5,Laptop & Accessory,4,Divorced,1.3862943611198906,1,12.0,2.0794415416798357,2.5649493574615367,2.3978952727983707,5.181783550292085
53011,0,1.0,Mobile Phone,3,2.302585092994046,Debit Card,Male,4.0,4,Laptop & Accessory,3,Single,1.3862943611198906,1,12.0,1.0986122886681098,1.0986122886681098,1.791759469228055,5.14166355650266
53012,0,5.0,Mobile Phone,3,2.70805020110221,E wallet,Male,4.0,4,Laptop & Accessory,2,Married,1.9459101490553132,0,13.0,0.6931471805599453,1.0986122886681098,2.1972245773362196,5.303304908059076
53013,0,6.0,Mobile Phone,1,2.302585092994046,Credit Card,Female,4.0,3,Laptop & Accessory,2,Single,2.302585092994046,0,17.0,1.0986122886681098,1.0986122886681098,2.1972245773362196,5.176149732573829
53014,1,1.0,Mobile Phone,1,2.302585092994046,Credit Card,Male,3.0,6,Mobile Phone,2,Divorced,2.0794415416798357,1,14.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,5.081404364984463
53015,0,4.0,Mobile Phone,1,3.58351893845611,Credit Card,Female,4.0,4,Laptop & Accessory,2,Divorced,1.3862943611198906,0,14.0,0.6931471805599453,1.0986122886681098,2.3978952727983707,5.214935757608986
53016,0,5.0,Computer,1,2.70805020110221,Debit Card,Female,3.0,5,Fashion,3,Divorced,1.3862943611198906,0,25.0,1.6094379124341003,2.302585092994046,1.3862943611198906,5.3706380281276624
53017,0,13.0,Computer,1,1.9459101490553132,Credit Card,Male,3.0,5,Others,2,Divorced,1.3862943611198906,0,15.0,2.3978952727983707,2.70805020110221,1.6094379124341003,5.765191102784844
53018,1,3.0,Mobile Phone,3,2.3978952727983707,Credit Card,Female,3.0,4,Laptop & Accessory,3,Divorced,1.9459101490553132,1,19.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,5.181783550292085
53019,0,7.0,Computer,3,2.8903717578961645,E wallet,Male,3.0,5,Laptop & Accessory,2,Single,1.791759469228055,0,15.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,5.153291594497779
53020,0,21.0,Mobile Phone,1,2.5649493574615367,Debit Card,Male,3.0,4,Others,3,Divorced,1.9459101490553132,0,15.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,5.733341276897746
53021,0,17.0,Computer,1,2.8903717578961645,Debit Card,Female,3.0,5,Laptop & Accessory,3,Married,1.3862943611198906,0,12.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,5.187385805840755
53022,0,1.0,Computer,3,2.0794415416798357,E wallet,Male,4.0,4,Laptop & Accessory,4,Divorced,1.0986122886681098,1,14.0,0.6931471805599453,1.0986122886681098,1.791759469228055,5.241747015059643
53023,0,28.0,Computer,1,3.332204510175204,Debit Card,Female,3.0,4,Laptop & Accessory,3,Single,1.791759469228055,0,13.0,1.0986122886681098,1.0986122886681098,1.6094379124341003,5.1647859739235145
53024,0,17.0,Mobile Phone,1,2.70805020110221,Debit Card,Female,3.0,4,Fashion,5,Divorced,2.3978952727983707,0,17.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,5.420534999272286
53025,0,19.0,Mobile Phone,1,2.772588722239781,UPI,Male,4.0,4,Laptop & Accessory,2,Divorced,2.4849066497880004,0,15.0,2.1972245773362196,2.3978952727983707,2.302585092994046,5.093750200806762
53026,0,14.0,Mobile Phone,3,2.0794415416798357,Credit Card,Male,3.0,6,Laptop & Accessory,2,Divorced,1.6094379124341003,1,23.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,5.303304908059076
53027,1,1.0,Mobile Phone,1,2.772588722239781,UPI,Male,4.0,6,Mobile Phone,5,Divorced,1.3862943611198906,1,12.0,1.0986122886681098,1.0986122886681098,2.1972245773362196,4.990432586778736
53028,0,3.0,Mobile Phone,1,2.833213344056216,UPI,Male,2.0,5,Mobile Phone,2,Single,1.0986122886681098,0,18.0,1.3862943611198906,1.3862943611198906,1.3862943611198906,5.111987788356544
53029,0,4.0,Mobile Phone,3,2.5649493574615367,E wallet,Female,2.0,5,Laptop & Accessory,3,Married,1.3862943611198906,0,14.0,0.6931471805599453,1.0986122886681098,1.3862943611198906,5.231108616854587
53030,0,1.0,Mobile Phone,3,2.772588722239781,E wallet,Female,3.0,4,Laptop & Accessory,4,Divorced,1.3862943611198906,0,19.0,0.6931471805599453,1.0986122886681098,2.1972245773362196,5.236441962829949
53031,0,11.0,Mobile Phone,1,2.5649493574615367,Credit Card,Male,4.0,4,Laptop & Accessory,2,Married,2.302585092994046,0,17.0,0.6931471805599453,1.0986122886681098,1.791759469228055,5.241747015059643
53032,0,12.0,Mobile Phone,1,3.1354942159291497,Debit Card,Male,4.0,5,Fashion,2,Married,1.0986122886681098,1,15.0,1.0986122886681098,1.0986122886681098,2.3978952727983707,5.484796933490655
53033,0,5.0,Mobile Phone,1,2.70805020110221,Credit Card,Female,3.0,4,Fashion,2,Single,1.3862943611198906,1,15.0,1.3862943611198906,1.791759469228055,2.4849066497880004,5.2832037287379885
53034,0,3.0,Mobile Phone,3,2.8903717578961645,E wallet,Female,3.0,5,Laptop & Accessory,4,Married,1.3862943611198906,1,15.0,0.6931471805599453,1.0986122886681098,2.1972245773362196,5.342334251964811
53035,0,9.0,Mobile Phone,1,2.5649493574615367,Cash on Delivery,Male,4.0,4,Fashion,4,Single,1.0986122886681098,0,14.0,0.6931471805599453,1.0986122886681098,2.70805020110221,5.332718793265369
53036,0,1.0,Mobile Phone,1,3.5263605246161616,Debit Card,Male,3.0,4,Mobile Phone,2,Married,1.3862943611198906,0,13.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,5.043425116919247
53037,0,15.0,Mobile Phone,1,2.6390573296152584,Credit Card,Male,4.0,5,Laptop & Accessory,4,Single,2.1972245773362196,1,16.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,5.225746673713202
53038,0,21.0,Computer,3,2.4849066497880004,Credit Card,Male,3.0,4,Laptop & Accessory,3,Single,1.791759469228055,0,20.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,5.049856007249537
53039,0,16.0,Mobile Phone,1,3.4339872044851463,Debit Card,Female,3.0,4,Grocery,2,Single,1.6094379124341003,0,15.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,5.655991810819852
53040,0,3.0,Computer,3,2.302585092994046,Debit Card,Male,4.0,4,Laptop & Accessory,3,Divorced,1.3862943611198906,0,15.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,5.147494476813453
53041,0,16.0,Mobile Phone,2,2.302585092994046,Cash on Delivery,Male,3.0,4,Mobile Phone,3,Married,1.0986122886681098,1,12.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,5.030437921392435
53042,0,6.0,Mobile Phone,1,2.302585092994046,Credit Card,Female,4.0,4,Mobile Phone,4,Divorced,1.3862943611198906,0,14.0,0.6931471805599453,1.0986122886681098,2.1972245773362196,5.0106352940962555
53043,0,22.0,Mobile Phone,3,3.6109179126442243,Credit Card,Female,4.0,4,Fashion,3,Divorced,1.791759469228055,0,22.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,5.5254529391317835
53044,0,11.0,Mobile Phone,1,2.6390573296152584,Credit Card,Male,3.0,3,Laptop & Accessory,5,Married,1.9459101490553132,1,14.0,1.3862943611198906,2.0794415416798357,2.1972245773362196,5.225746673713202
53045,0,4.0,Computer,3,3.4965075614664802,Cash on Delivery,Female,3.0,4,Laptop & Accessory,3,Divorced,2.302585092994046,1,13.0,1.0986122886681098,1.3862943611198906,1.3862943611198906,5.153291594497779
53046,0,1.0,Mobile Phone,3,2.0794415416798357,Debit Card,Male,3.0,4,Laptop & Accessory,3,Divorced,1.3862943611198906,0,18.0,1.3862943611198906,2.1972245773362196,2.1972245773362196,5.187385805840755
53047,0,16.0,Mobile Phone,1,2.302585092994046,UPI,Male,4.0,5,Laptop & Accessory,2,Single,1.791759469228055,0,24.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,5.267858159063328
53048,1,1.0,Computer,3,2.0794415416798357,Cash on Delivery,Female,3.0,5,Mobile Phone,4,Single,1.3862943611198906,1,12.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,4.997212273764115
53049,0,10.0,Computer,3,2.0794415416798357,Credit Card,Female,3.0,4,Laptop & Accessory,2,Single,1.9459101490553132,0,16.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,5.262690188904886
53050,0,10.0,Computer,3,2.3978952727983707,Credit Card,Male,3.0,5,Fashion,2,Divorced,1.9459101490553132,0,12.0,0.6931471805599453,1.0986122886681098,1.3862943611198906,5.407171771460119
53051,0,31.0,Mobile Phone,1,2.0794415416798357,Credit Card,Male,3.0,4,Laptop & Accessory,3,Divorced,1.6094379124341003,0,12.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,5.267858159063328
53052,0,14.0,Mobile Phone,1,2.8903717578961645,Debit Card,Female,3.0,3,Mobile Phone,3,Divorced,1.791759469228055,1,14.0,0.6931471805599453,1.0986122886681098,2.1972245773362196,4.997212273764115
53053,0,1.0,Computer,3,2.833213344056216,Credit Card,Male,3.0,4,Mobile Phone,2,Single,1.3862943611198906,0,25.0,0.6931471805599453,1.3862943611198906,1.3862943611198906,5.0238805208462765
53054,1,1.0,Mobile Phone,3,2.5649493574615367,E wallet,Female,3.0,4,Mobile Phone,3,Single,1.3862943611198906,1,14.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,5.043425116919247
53055,0,11.0,Mobile Phone,1,2.8903717578961645,Credit Card,Female,4.0,4,Mobile Phone,5,Divorced,2.1972245773362196,0,21.0,1.0986122886681098,1.0986122886681098,1.6094379124341003,5.081404364984463
53056,0,20.0,Computer,1,2.70805020110221,Credit Card,Female,2.0,4,Laptop & Accessory,3,Divorced,1.6094379124341003,0,15.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,5.187385805840755
53057,1,5.0,Computer,3,2.4849066497880004,E wallet,Male,3.0,4,Laptop & Accessory,4,Single,1.3862943611198906,0,19.0,2.1972245773362196,2.1972245773362196,1.3862943611198906,5.393627546352362
53058,0,24.0,Mobile Phone,1,2.8903717578961645,Cash on Delivery,Male,4.0,5,Fashion,2,Single,2.1972245773362196,0,16.0,0.6931471805599453,1.0986122886681098,1.3862943611198906,5.442417710521793
53059,1,4.0,Mobile Phone,3,3.4011973816621555,E wallet,Male,4.0,5,Laptop & Accessory,3,Divorced,1.6094379124341003,1,13.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,5.247024072160486
53060,0,5.0,Mobile Phone,1,2.833213344056216,Debit Card,Male,3.0,5,Mobile Phone,4,Single,1.0986122886681098,1,17.0,1.0986122886681098,1.3862943611198906,1.3862943611198906,5.030437921392435
53061,1,1.0,Mobile Phone,3,2.995732273553991,Debit Card,Female,3.0,3,Mobile Phone,4,Single,1.3862943611198906,0,16.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,5.030437921392435
53062,0,3.0,Mobile Phone,1,3.4339872044851463,Debit Card,Male,3.0,4,Mobile Phone,2,Single,2.4849066497880004,0,17.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,4.997212273764115
53063,0,9.0,Mobile Phone,1,2.833213344056216,Debit Card,Male,4.0,5,Laptop & Accessory,4,Single,2.4849066497880004,0,20.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,5.25227342804663
53064,0,1.0,Mobile Phone,1,2.0794415416798357,Credit Card,Male,3.0,4,Mobile Phone,4,Married,1.3862943611198906,0,12.0,0.6931471805599453,1.0986122886681098,1.791759469228055,5.099866427824199
53065,0,2.0,Mobile Phone,3,2.833213344056216,Debit Card,Male,4.0,4,Laptop & Accessory,2,Single,1.3862943611198906,0,17.0,1.0986122886681098,1.0986122886681098,2.1972245773362196,5.187385805840755
53066,0,23.0,Mobile Phone,1,2.70805020110221,UPI,Male,3.0,5,Fashion,3,Single,2.3978952727983707,0,25.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,5.14166355650266
53067,0,25.0,Mobile Phone,3,3.091042453358316,Debit Card,Female,3.0,4,Laptop & Accessory,2,Divorced,1.9459101490553132,0,12.0,0.6931471805599453,1.0986122886681098,2.1972245773362196,5.1647859739235145
53068,0,10.0,Mobile Phone,1,2.302585092994046,Debit Card,Female,4.0,4,Mobile Phone,3,Divorced,1.9459101490553132,0,14.0,1.0986122886681098,1.3862943611198906,1.3862943611198906,5.017279836814924
53069,1,1.0,Computer,3,3.295836866004329,E wallet,Male,4.0,3,Laptop & Accessory,2,Single,2.3978952727983707,1,14.0,1.0986122886681098,1.0986122886681098,1.791759469228055,5.187385805840755
53070,0,29.0,Mobile Phone,1,2.302585092994046,Debit Card,Female,4.0,4,Grocery,2,Single,1.6094379124341003,1,14.0,0.6931471805599453,1.0986122886681098,1.3862943611198906,5.680172609017068
53071,0,1.0,Mobile Phone,3,2.8903717578961645,E wallet,Female,4.0,4,Laptop & Accessory,3,Married,1.3862943611198906,1,13.0,0.6931471805599453,1.0986122886681098,1.6094379124341003,5.1298987149230735
53072,0,4.0,Mobile Phone,3,2.302585092994046,Cash on Delivery,Male,4.0,4,Mobile Phone,4,Divorced,1.3862943611198906,0,19.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,5.017279836814924
53073,1,1.0,Computer,1,2.3978952727983707,Cash on Delivery,Male,4.0,4,Mobile Phone,5,Single,1.0986122886681098,0,23.0,0.6931471805599453,1.0986122886681098,1.791759469228055,5.056245805348308
53074,0,1.0,Mobile Phone,1,2.9444389791664403,Credit Card,Female,3.0,4,Mobile Phone,4,Divorced,1.3862943611198906,0,14.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,4.997212273764115
53075,0,10.0,Mobile Phone,3,2.302585092994046,Credit Card,Male,4.0,5,Fashion,3,Divorced,1.3862943611198906,0,14.0,2.3978952727983707,2.3978952727983707,0.6931471805599453,5.308267697401205
53076,1,1.0,Computer,1,2.4849066497880004,Cash on Delivery,Male,3.0,4,Mobile Phone,2,Single,3.044522437723423,1,24.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,5.003946305945459
53077,0,11.0,Mobile Phone,1,3.091042453358316,Debit Card,Female,4.0,4,Mobile Phone,5,Married,1.3862943611198906,0,13.0,1.6094379124341003,2.6390573296152584,2.9444389791664403,5.049856007249537
53078,0,14.0,Mobile Phone,3,2.302585092994046,E wallet,Female,3.0,4,Laptop & Accessory,4,Married,2.302585092994046,0,13.0,0.6931471805599453,1.0986122886681098,1.6094379124341003,5.209486152841421
53079,0,16.0,Mobile Phone,1,2.0794415416798357,Debit Card,Female,4.0,4,Mobile Phone,5,Married,1.791759469228055,0,17.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,5.0238805208462765
53080,0,11.0,Mobile Phone,1,2.8903717578961645,Debit Card,Male,3.0,4,Laptop & Accessory,4,Single,1.6094379124341003,1,13.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,5.123963979403259
53081,0,17.0,Mobile Phone,1,2.995732273553991,Debit Card,Male,3.0,5,Grocery,4,Married,1.3862943611198906,0,12.0,0.6931471805599453,1.6094379124341003,2.3978952727983707,5.594711379601839
53082,0,14.0,Mobile Phone,1,2.302585092994046,Credit Card,Female,4.0,5,Laptop & Accessory,3,Divorced,2.1972245773362196,0,23.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,5.075173815233827
53083,0,28.0,Mobile Phone,1,2.5649493574615367,Credit Card,Male,3.0,4,Others,5,Divorced,1.9459101490553132,0,15.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,5.768320995793772
53084,0,8.0,Computer,3,2.4849066497880004,E wallet,Female,4.0,4,Laptop & Accessory,3,Divorced,2.4849066497880004,0,16.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,5.25227342804663
53085,0,5.0,Mobile Phone,1,2.70805020110221,Credit Card,Female,3.0,4,Laptop & Accessory,5,Divorced,1.3862943611198906,0,13.0,1.6094379124341003,1.6094379124341003,2.6390573296152584,5.1298987149230735
53086,0,17.0,Computer,1,3.367295829986474,Credit Card,Male,4.0,4,Mobile Phone,2,Divorced,2.302585092994046,0,21.0,0.6931471805599453,1.0986122886681098,1.3862943611198906,5.003946305945459
53087,0,17.0,Mobile Phone,1,2.772588722239781,UPI,Female,4.0,4,Laptop & Accessory,3,Married,1.9459101490553132,1,15.0,0.6931471805599453,1.0986122886681098,1.3862943611198906,5.14166355650266
53088,0,1.0,Mobile Phone,3,2.4849066497880004,Debit Card,Female,3.0,5,Laptop & Accessory,2,Single,1.3862943611198906,1,12.0,0.6931471805599453,1.0986122886681098,1.6094379124341003,5.14166355650266
53089,0,11.0,Computer,1,3.4965075614664802,Credit Card,Female,4.0,4,Laptop & Accessory,3,Divorced,1.791759469228055,1,16.0,1.6094379124341003,2.4849066497880004,2.1972245773362196,5.135798437050262
53090,0,5.0,Mobile Phone,1,2.0794415416798357,Debit Card,Male,4.0,5,Mobile Phone,5,Divorced,1.3862943611198906,0,13.0,0.6931471805599453,1.6094379124341003,1.3862943611198906,4.997212273764115
53091,0,13.0,Computer,1,2.0794415416798357,Debit Card,Male,3.0,4,Others,3,Married,1.3862943611198906,1,15.0,0.6931471805599453,1.0986122886681098,2.0794415416798357,5.762051382780177
53092,0,30.0,Computer,3,2.6390573296152584,Debit Card,Female,3.0,3,Grocery,5,Divorced,2.4849066497880004,0,12.0,1.3862943611198906,1.0986122886681098,2.1972245773362196,5.552959584921617
53093,0,4.0,Mobile Phone,3,2.995732273553991,Cash on Delivery,Female,3.0,4,Laptop & Accessory,3,Single,1.0986122886681098,0,12.0,1.6094379124341003,1.791759469228055,1.791759469228055,5.2574953720277815
53094,0,15.0,Mobile Phone,3,2.0794415416798357,E wallet,Male,3.0,3,Fashion,5,Divorced,1.3862943611198906,0,17.0,1.0986122886681098,1.0986122886681098,2.1972245773362196,5.3471075307174685
53095,0,2.0,Mobile Phone,1,3.2188758248682006,Credit Card,Male,4.0,4,Laptop & Accessory,5,Married,1.3862943611198906,0,13.0,0.6931471805599453,1.0986122886681098,2.302585092994046,5.147494476813453
53096,1,1.0,Mobile Phone,1,2.3978952727983707,Credit Card,Male,4.0,4,Mobile Phone,5,Divorced,2.0794415416798357,0,14.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,5.111987788356544
53097,0,26.0,Mobile Phone,1,2.3978952727983707,Credit Card,Male,3.0,5,Fashion,3,Divorced,1.6094379124341003,1,15.0,0.6931471805599453,1.0986122886681098,1.791759469228055,5.327876168789581
53098,0,19.0,Mobile Phone,1,2.8903717578961645,Debit Card,Male,4.0,4,Mobile Phone,2,Divorced,1.791759469228055,0,22.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,5.030437921392435
53099,0,26.0,Mobile Phone,1,2.4849066497880004,Debit Card,Female,2.0,4,Grocery,2,Divorced,1.6094379124341003,0,14.0,0.6931471805599453,1.0986122886681098,1.791759469228055,5.676753802268282
53100,0,16.0,Computer,1,3.6109179126442243,Debit Card,Female,4.0,4,Laptop & Accessory,3,Married,1.6094379124341003,0,12.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,5.147494476813453
53101,0,4.0,Mobile Phone,1,2.302585092994046,Debit Card,Female,3.0,6,Laptop & Accessory,2,Single,1.6094379124341003,0,21.0,0.6931471805599453,1.0986122886681098,1.3862943611198906,5.231108616854587
53102,0,31.0,Mobile Phone,1,2.70805020110221,Debit Card,Female,3.0,4,Others,5,Divorced,2.0794415416798357,0,15.0,0.6931471805599453,2.5649493574615367,2.4849066497880004,5.7745515455444085
53103,0,20.0,Mobile Phone,1,3.258096538021482,Credit Card,Female,3.0,4,Laptop & Accessory,3,Married,1.6094379124341003,0,15.0,0.6931471805599453,1.0986122886681098,2.302585092994046,5.159055299214529
53104,0,16.0,Computer,1,3.58351893845611,Cash on Delivery,Female,3.0,5,Laptop & Accessory,2,Divorced,1.0986122886681098,0,12.0,0.6931471805599453,1.0986122886681098,1.791759469228055,5.14166355650266
53105,1,1.0,Mobile Phone,3,2.0794415416798357,Cash on Delivery,Female,4.0,4,Mobile Phone,4,Single,1.3862943611198906,1,17.0,1.0986122886681098,1.0986122886681098,1.791759469228055,5.062595033026967
53106,1,1.0,Computer,3,2.6390573296152584,E wallet,Female,3.0,6,Mobile Phone,3,Married,1.0986122886681098,0,17.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,5.0106352940962555
53107,0,12.0,Computer,1,2.302585092994046,Debit Card,Male,3.0,4,Mobile Phone,2,Divorced,1.3862943611198906,1,24.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,4.962844630259907
53108,0,14.0,Mobile Phone,3,2.302585092994046,Debit Card,Female,4.0,4,Others,3,Divorced,1.0986122886681098,0,15.0,0.6931471805599453,1.0986122886681098,2.6390573296152584,5.723585101952381
53109,0,1.0,Mobile Phone,1,3.4339872044851463,Debit Card,Female,3.0,4,Mobile Phone,2,Married,1.3862943611198906,0,23.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,5.043425116919247
53110,0,4.0,Computer,1,2.3978952727983707,Debit Card,Male,3.0,4,Mobile Phone,2,Divorced,1.9459101490553132,0,16.0,0.6931471805599453,1.0986122886681098,1.791759469228055,4.990432586778736
53111,0,3.0,Mobile Phone,1,2.3978952727983707,Credit Card,Male,4.0,5,Fashion,3,Divorced,1.3862943611198906,0,19.0,1.0986122886681098,1.0986122886681098,2.1972245773362196,5.501258210544727
53112,1,1.0,Mobile Phone,1,3.4965075614664802,Cash on Delivery,Female,4.0,5,Mobile Phone,4,Divorced,2.0794415416798357,0,17.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,5.017279836814924
53113,1,1.0,Mobile Phone,2,2.302585092994046,Cash on Delivery,Male,3.0,5,Mobile Phone,2,Single,1.3862943611198906,0,13.0,1.0986122886681098,1.0986122886681098,0.6931471805599453,5.0238805208462765
53114,0,4.0,Computer,3,3.4011973816621555,UPI,Female,4.0,4,Fashion,5,Divorced,1.0986122886681098,0,12.0,1.3862943611198906,2.1972245773362196,2.302585092994046,5.3471075307174685
53115,0,31.0,Mobile Phone,3,3.6109179126442243,E wallet,Male,3.0,5,Grocery,2,Married,1.791759469228055,0,13.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,5.58724865840025
53116,0,24.0,Mobile Phone,1,3.6109179126442243,Debit Card,Male,3.0,5,Grocery,3,Divorced,1.0986122886681098,0,15.0,2.5649493574615367,2.833213344056216,2.1972245773362196,5.69035945432406
53117,0,4.0,Computer,1,2.302585092994046,Credit Card,Female,3.0,4,Mobile Phone,2,Single,1.0986122886681098,0,15.0,1.9459101490553132,2.0794415416798357,2.1972245773362196,5.0238805208462765
53118,0,31.0,Computer,3,3.58351893845611,E wallet,Female,4.0,5,Fashion,5,Divorced,1.9459101490553132,0,20.0,2.70805020110221,2.70805020110221,1.3862943611198906,5.43372200355424
53119,0,21.0,Mobile Phone,1,2.302585092994046,Credit Card,Female,4.0,4,Laptop & Accessory,2,Married,2.0794415416798357,0,14.0,0.6931471805599453,1.0986122886681098,1.791759469228055,5.176149732573829
53120,0,20.0,Mobile Phone,1,2.302585092994046,Debit Card,Male,3.0,4,Grocery,3,Divorced,2.1972245773362196,0,15.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,5.720311776607412
